campaign_id,campaign_name,campaign_type,target_segment,start_date,end_date,campaign_cost,users_targeted,conversions
5042,Summer Free Trial,Acquisition,Annual Plan Users,2023-08-06,2023-08-15,12042.0,3042,2542
5043,Monsoon Upgrade Now,Retention,New Users,2023-08-07,2023-08-17,12043.0,3043,2543
5044,Winter Referral Bonus,Reactivation,Premium Users,2023-08-08,2023-08-19,12044.0,3044,2544
5045,New Year Watch More,Acquisition,Inactive Users,2023-08-09,2023-08-21,12045.0,3045,2545
5046,Diwali Reactivate,Retention,Monthly Plan Users,2023-08-10,2023-08-23,12046.0,3046,2546
5047,IPL Special Offer,Reactivation,Annual Plan Users,2023-08-11,2023-08-25,12047.0,3047,2547
5048,Holiday Binge Offer,Acquisition,New Users,2023-08-12,2023-08-27,12048.0,3048,2548
5049,Prime Cashback Deal,Retention,Premium Users,2023-08-13,2023-08-29,12049.0,3049,2549
5050,Weekend Free Trial,Reactivation,Inactive Users,2023-08-14,2023-08-31,12050.0,3050,2550
5051,Festival Upgrade Now,Acquisition,Monthly Plan Users,2023-08-15,2023-09-02,12051.0,3051,2551
5052,Summer Referral Bonus,Retention,Annual Plan Users,2023-08-16,2023-09-04,12052.0,3052,2552
5053,Monsoon Watch More,Reactivation,New Users,2023-08-17,2023-09-06,12053.0,3053,2553
5054,Winter Reactivate,Acquisition,Premium Users,2023-08-18,2023-09-08,12054.0,3054,2554
5055,New Year Special Offer,Retention,Inactive Users,2023-08-19,2023-09-10,12055.0,3055,2555
5056,Diwali Binge Offer,Reactivation,Monthly Plan Users,2023-08-20,2023-09-12,12056.0,3056,2556
5057,IPL Cashback Deal,Acquisition,,2023-08-21,2023-09-14,12057.0,3057,2557
5058,Holiday Free Trial,Retention,New Users,2023-08-22,2023-09-16,12058.0,3058,2558
5059,Prime Upgrade Now,Reactivation,Premium Users,2023-08-23,2023-09-18,12059.0,3059,2559
5060,Weekend Referral Bonus,Acquisition,Inactive Users,2023-08-24,2023-09-20,12060.0,3060,2560
5061,Festival Watch More,Retention,Monthly Plan Users,2023-08-25,2023-09-22,12061.0,3061,2561
5062,Summer Reactivate,Reactivation,Annual Plan Users,2023-08-26,2023-09-24,12062.0,3062,2562
5063,Monsoon Special Offer,Acquisition,New Users,2023-08-27,2023-09-26,12063.0,3063,2563
5064,Winter Binge Offer,Retention,Premium Users,2023-08-28,2023-09-04,12064.0,3064,2564
5065,New Year Cashback Deal,Reactivation,Inactive Users,2023-08-29,2023-09-06,12065.0,3065,2565
5066,Diwali Free Trial,Acquisition,Monthly Plan Users,2023-08-30,2023-09-08,12066.0,3066,2566
5067,IPL Upgrade Now,Retention,Annual Plan Users,2023-08-31,2023-09-10,12067.0,3067,2567
5068,Holiday Referral Bonus,Reactivation,New Users,2023-09-01,2023-09-12,12068.0,3068,2568
5069,Prime Watch More,Acquisition,Premium Users,2023-09-02,2023-09-14,12069.0,3069,2569
5070,Weekend Reactivate,Retention,Inactive Users,2023-09-03,2023-09-16,12070.0,3070,2570
5071,Festival Special Offer,Reactivation,Monthly Plan Users,2023-09-04,2023-09-18,12071.0,3071,2571
5072,Summer Binge Offer,Acquisition,Annual Plan Users,2023-09-05,2023-09-20,12072.0,3072,2572
5073,Monsoon Cashback Deal,Retention,New Users,2023-09-06,2023-09-22,12073.0,3073,2573
5074,Winter Free Trial,Reactivation,,2023-09-07,2023-09-24,12074.0,3074,2574
5075,New Year Upgrade Now,Acquisition,Inactive Users,2023-09-08,2023-09-26,12075.0,3075,2575
5076,Diwali Referral Bonus,Retention,Monthly Plan Users,2023-09-09,2023-09-28,12076.0,3076,2576
5077,IPL Watch More,Reactivation,Annual Plan Users,2023-09-10,2023-09-30,12077.0,3077,2577
5078,Holiday Reactivate,Acquisition,New Users,2023-09-11,2023-10-02,12078.0,3078,2578
5079,Prime Special Offer,Retention,Premium Users,2023-09-12,2023-10-04,12079.0,3079,2579
5080,Weekend Binge Offer,Reactivation,Inactive Users,2023-09-13,2023-10-06,12080.0,3080,2580
5081,Festival Cashback Deal,Acquisition,Monthly Plan Users,2023-09-14,2023-10-08,12081.0,3081,2581
5082,Summer Free Trial,Retention,Annual Plan Users,2023-09-15,2023-10-10,12082.0,3082,2582
5083,Monsoon Upgrade Now,Reactivation,New Users,2023-09-16,2023-10-12,12083.0,3083,2583
5084,Winter Referral Bonus,Acquisition,Premium Users,2023-09-17,2023-10-14,12084.0,3084,2584
5085,New Year Watch More,Retention,Inactive Users,2023-09-18,2023-10-16,12085.0,3085,2585
5086,Diwali Reactivate,Reactivation,Monthly Plan Users,2023-09-19,2023-10-18,12086.0,3086,2586
5087,IPL Special Offer,Acquisition,Annual Plan Users,2023-09-20,2023-10-20,12087.0,3087,2587
5088,Holiday Binge Offer,Retention,New Users,2023-09-21,2023-09-28,12088.0,3088,2588
5089,Prime Cashback Deal,Reactivation,Premium Users,2023-09-22,2023-09-30,12089.0,3089,2589
5090,Weekend Free Trial,Acquisition,Inactive Users,2023-09-23,2023-10-02,12090.0,3090,2590
5091,Festival Upgrade Now,Retention,,2023-09-24,2023-10-04,12091.0,3091,2591
5092,Summer Referral Bonus,Reactivation,Annual Plan Users,2023-09-25,2023-10-06,12092.0,3092,2592
5093,Monsoon Watch More,Acquisition,New Users,2023-09-26,2023-10-08,12093.0,3093,2593
5094,Winter Reactivate,Retention,Premium Users,2023-09-27,2023-10-10,12094.0,3094,2594
5095,New Year Special Offer,Reactivation,Inactive Users,2023-09-28,2023-10-12,12095.0,3095,2595
5096,Diwali Binge Offer,Acquisition,Monthly Plan Users,2023-09-29,2023-10-14,12096.0,3096,2596
5097,IPL Cashback Deal,Retention,Annual Plan Users,2023-09-30,2023-10-16,12097.0,3097,2597
5098,Holiday Free Trial,Reactivation,New Users,2023-10-01,2023-10-18,12098.0,3098,2598
5099,Prime Upgrade Now,Acquisition,Premium Users,2023-10-02,2023-10-20,12099.0,3099,2599
5100,Weekend Referral Bonus,Retention,Inactive Users,2023-10-03,2023-10-22,12100.0,3100,2600
5101,Festival Watch More,Reactivation,Monthly Plan Users,2023-10-04,2023-10-24,12101.0,3101,2601
5102,Summer Reactivate,Acquisition,Annual Plan Users,2023-10-05,2023-10-26,12102.0,3102,2602
5103,Monsoon Special Offer,Retention,New Users,2023-10-06,2023-10-28,12103.0,3103,2603
5104,Winter Binge Offer,Reactivation,Premium Users,2023-10-07,2023-10-30,12104.0,3104,2604
5105,New Year Cashback Deal,Acquisition,Inactive Users,2023-10-08,2023-11-01,12105.0,3105,2605
5106,Diwali Free Trial,Retention,Monthly Plan Users,2023-10-09,2023-11-03,12106.0,3106,2606
5107,IPL Upgrade Now,Reactivation,Annual Plan Users,2023-10-10,2023-11-05,12107.0,3107,2607
5108,Holiday Referral Bonus,Acquisition,,2023-10-11,2023-11-07,12108.0,3108,2608
5109,Prime Watch More,Retention,Premium Users,2023-10-12,2023-11-09,12109.0,3109,2609
5110,Weekend Reactivate,Reactivation,Inactive Users,2023-10-13,2023-11-11,12110.0,3110,2610
5111,Festival Special Offer,Acquisition,Monthly Plan Users,2023-10-14,2023-11-13,12111.0,3111,2611
5112,Summer Binge Offer,Retention,Annual Plan Users,2023-10-15,2023-10-22,12112.0,3112,2612
5113,Monsoon Cashback Deal,Reactivation,New Users,2023-10-16,2023-10-24,12113.0,3113,2613
5114,Winter Free Trial,Acquisition,Premium Users,2023-10-17,2023-10-26,12114.0,3114,2614
5115,New Year Upgrade Now,Retention,Inactive Users,2023-10-18,2023-10-28,12115.0,3115,2615
5116,Diwali Referral Bonus,Reactivation,Monthly Plan Users,2023-10-19,2023-10-30,12116.0,3116,2616
5117,IPL Watch More,Acquisition,Annual Plan Users,2023-10-20,2023-11-01,12117.0,3117,2617
5118,Holiday Reactivate,Retention,New Users,2023-10-21,2023-11-03,12118.0,3118,2618
5119,Prime Special Offer,Reactivation,Premium Users,2023-10-22,2023-11-05,12119.0,3119,2619
5120,Weekend Binge Offer,Acquisition,Inactive Users,2023-10-23,2023-11-07,12120.0,3120,2620
5121,Festival Cashback Deal,Retention,Monthly Plan Users,2023-10-24,2023-11-09,12121.0,3121,2621
5122,Summer Free Trial,Reactivation,Annual Plan Users,2023-10-25,2023-11-11,12122.0,3122,2622
5123,Monsoon Upgrade Now,Acquisition,New Users,2023-10-26,2023-11-13,12123.0,3123,2623
5124,Winter Referral Bonus,Retention,Premium Users,2023-10-27,2023-11-15,12124.0,3124,2624
5125,New Year Watch More,Reactivation,,2023-10-28,2023-11-17,12125.0,3125,2625
5126,Diwali Reactivate,Acquisition,Monthly Plan Users,2023-10-29,2023-11-19,12126.0,3126,2626
5127,IPL Special Offer,Retention,Annual Plan Users,2023-10-30,2023-11-21,12127.0,3127,2627
5128,Holiday Binge Offer,Reactivation,New Users,2023-10-31,2023-11-23,12128.0,3128,2628
5129,Prime Cashback Deal,Acquisition,Premium Users,2023-11-01,2023-11-25,12129.0,3129,2629
5130,Weekend Free Trial,Retention,Inactive Users,2023-11-02,2023-11-27,12130.0,3130,2630
5131,Festival Upgrade Now,Reactivation,Monthly Plan Users,2023-11-03,2023-11-29,12131.0,3131,2631
5132,Summer Referral Bonus,Acquisition,Annual Plan Users,2023-11-04,2023-12-01,12132.0,3132,2632
5133,Monsoon Watch More,Retention,New Users,2023-11-05,2023-12-03,12133.0,3133,2633
5134,Winter Reactivate,Reactivation,Premium Users,2023-11-06,2023-12-05,12134.0,3134,2634
5135,New Year Special Offer,Acquisition,Inactive Users,2023-11-07,2023-12-07,12135.0,3135,2635
5136,Diwali Binge Offer,Retention,Monthly Plan Users,2023-11-08,2023-11-15,12136.0,3136,2636
5137,IPL Cashback Deal,Reactivation,Annual Plan Users,2023-11-09,2023-11-17,12137.0,3137,2637
5138,Holiday Free Trial,Acquisition,New Users,2023-11-10,2023-11-19,12138.0,3138,2638
5139,Prime Upgrade Now,Retention,Premium Users,2023-11-11,2023-11-21,12139.0,3139,2639
5140,Weekend Referral Bonus,Reactivation,Inactive Users,2023-11-12,2023-11-23,12140.0,3140,2640
5141,Festival Watch More,Acquisition,Monthly Plan Users,2023-11-13,2023-11-25,12141.0,3141,2641
5142,Summer Reactivate,Retention,,2023-11-14,2023-11-27,12142.0,3142,2642
5143,Monsoon Special Offer,Reactivation,New Users,2023-11-15,2023-11-29,12143.0,3143,2643
5144,Winter Binge Offer,Acquisition,Premium Users,2023-11-16,2023-12-01,12144.0,3144,2644
5145,New Year Cashback Deal,Retention,Inactive Users,2023-11-17,2023-12-03,12145.0,3145,2645
5146,Diwali Free Trial,Reactivation,Monthly Plan Users,2023-11-18,2023-12-05,12146.0,3146,2646
5147,IPL Upgrade Now,Acquisition,Annual Plan Users,2023-11-19,2023-12-07,12147.0,3147,2647
5148,Holiday Referral Bonus,Retention,New Users,2023-11-20,2023-12-09,12148.0,3148,2648
5149,Prime Watch More,Reactivation,Premium Users,2023-11-21,2023-12-11,12149.0,3149,2649
5150,Weekend Reactivate,Acquisition,Inactive Users,2023-11-22,2023-12-13,12150.0,3150,2650
5151,Festival Special Offer,Retention,Monthly Plan Users,2023-11-23,2023-12-15,12151.0,3151,2651
5152,Summer Binge Offer,Reactivation,Annual Plan Users,2023-11-24,2023-12-17,12152.0,3152,2652
5153,Monsoon Cashback Deal,Acquisition,New Users,2023-11-25,2023-12-19,12153.0,3153,2653
5154,Winter Free Trial,Retention,Premium Users,2023-11-26,2023-12-21,12154.0,3154,2654
5155,New Year Upgrade Now,Reactivation,Inactive Users,2023-11-27,2023-12-23,12155.0,3155,2655
5156,Diwali Referral Bonus,Acquisition,Monthly Plan Users,2023-11-28,2023-12-25,12156.0,3156,2656
5157,IPL Watch More,Retention,Annual Plan Users,2023-11-29,2023-12-27,12157.0,3157,2657
5158,Holiday Reactivate,Reactivation,New Users,2023-11-30,2023-12-29,12158.0,3158,2658
5159,Prime Special Offer,Acquisition,,2023-12-01,2023-12-31,12159.0,3159,2659
5160,Weekend Binge Offer,Retention,Inactive Users,2023-12-02,2023-12-09,12160.0,3160,2660
5161,Festival Cashback Deal,Reactivation,Monthly Plan Users,2023-12-03,2023-12-11,12161.0,3161,2661
5162,Summer Free Trial,Acquisition,Annual Plan Users,2023-12-04,2023-12-13,12162.0,3162,2662
5163,Monsoon Upgrade Now,Retention,New Users,2023-12-05,2023-12-15,12163.0,3163,2663
5164,Winter Referral Bonus,Reactivation,Premium Users,2023-12-06,2023-12-17,12164.0,3164,2664
5165,New Year Watch More,Acquisition,Inactive Users,2023-12-07,2023-12-19,12165.0,3165,2665
5166,Diwali Reactivate,Retention,Monthly Plan Users,2023-12-08,2023-12-21,12166.0,3166,2666
5167,IPL Special Offer,Reactivation,Annual Plan Users,2023-12-09,2023-12-23,12167.0,3167,2667
5168,Holiday Binge Offer,Acquisition,New Users,2023-12-10,2023-12-25,12168.0,3168,2668
5169,Prime Cashback Deal,Retention,Premium Users,2023-12-11,2023-12-27,12169.0,3169,2669
5170,Weekend Free Trial,Reactivation,Inactive Users,2023-12-12,2023-12-29,12170.0,3170,2670
5171,Festival Upgrade Now,Acquisition,Monthly Plan Users,2023-12-13,2023-12-31,12171.0,3171,2671
5172,Summer Referral Bonus,Retention,Annual Plan Users,2023-12-14,2024-01-02,12172.0,3172,2672
5173,Monsoon Watch More,Reactivation,New Users,2023-12-15,2024-01-04,12173.0,3173,2673
5174,Winter Reactivate,Acquisition,Premium Users,2023-12-16,2024-01-06,12174.0,3174,2674
5175,New Year Special Offer,Retention,Inactive Users,2023-12-17,2024-01-08,12175.0,3175,2675
5176,Diwali Binge Offer,Reactivation,,2023-12-18,2024-01-10,12176.0,3176,2676
5177,IPL Cashback Deal,Acquisition,Annual Plan Users,2023-12-19,2024-01-12,12177.0,3177,2677
5178,Holiday Free Trial,Retention,New Users,2023-12-20,2024-01-14,12178.0,3178,2678
5179,Prime Upgrade Now,Reactivation,Premium Users,2023-12-21,2024-01-16,12179.0,3179,2679
5180,Weekend Referral Bonus,Acquisition,Inactive Users,2023-12-22,2024-01-18,12180.0,3180,2680
5181,Festival Watch More,Retention,Monthly Plan Users,2023-12-23,2024-01-20,12181.0,3181,2681
5182,Summer Reactivate,Reactivation,Annual Plan Users,2023-12-24,2024-01-22,12182.0,3182,2682
5183,Monsoon Special Offer,Acquisition,New Users,2023-12-25,2024-01-24,12183.0,3183,2683
5184,Winter Binge Offer,Retention,Premium Users,2023-12-26,2024-01-02,12184.0,3184,2684
5185,New Year Cashback Deal,Reactivation,Inactive Users,2023-12-27,2024-01-04,12185.0,3185,2685
5186,Diwali Free Trial,Acquisition,Monthly Plan Users,2023-12-28,2024-01-06,12186.0,3186,2686
5187,IPL Upgrade Now,Retention,Annual Plan Users,2023-12-29,2024-01-08,12187.0,3187,2687
5188,Holiday Referral Bonus,Reactivation,New Users,2023-12-30,2024-01-10,12188.0,3188,2688
5189,Prime Watch More,Acquisition,Premium Users,2023-12-31,2024-01-12,12189.0,3189,2689
5190,Weekend Reactivate,Retention,Inactive Users,2022-01-01,2022-01-14,12190.0,3190,2690
5191,Festival Special Offer,Reactivation,Monthly Plan Users,2022-01-02,2022-01-16,12191.0,3191,2691
5192,Summer Binge Offer,Acquisition,Annual Plan Users,2022-01-03,2022-01-18,12192.0,3192,2692
5193,Monsoon Cashback Deal,Retention,,2022-01-04,2022-01-20,12193.0,3193,2693
5194,Winter Free Trial,Reactivation,Premium Users,2022-01-05,2022-01-22,12194.0,3194,2694
5195,New Year Upgrade Now,Acquisition,Inactive Users,2022-01-06,2022-01-24,12195.0,3195,2695
5196,Diwali Referral Bonus,Retention,Monthly Plan Users,2022-01-07,2022-01-26,12196.0,3196,2696
5197,IPL Watch More,Reactivation,Annual Plan Users,2022-01-08,2022-01-28,12197.0,3197,2697
5198,Holiday Reactivate,Acquisition,New Users,2022-01-09,2022-01-30,12198.0,3198,2698
5199,Prime Special Offer,Retention,Premium Users,2022-01-10,2022-02-01,12199.0,3199,2699
5200,Weekend Binge Offer,Reactivation,Inactive Users,2022-01-11,2022-02-03,12200.0,3200,2700
5201,Festival Cashback Deal,Acquisition,Monthly Plan Users,2022-01-12,2022-02-05,12201.0,3201,2701
5202,Summer Free Trial,Retention,Annual Plan Users,2022-01-13,2022-02-07,12202.0,3202,2702
5203,Monsoon Upgrade Now,Reactivation,New Users,2022-01-14,2022-02-09,12203.0,3203,2703
5204,Winter Referral Bonus,Acquisition,Premium Users,2022-01-15,2022-02-11,12204.0,3204,2704
5205,New Year Watch More,Retention,Inactive Users,2022-01-16,2022-02-13,12205.0,3205,2705
5206,Diwali Reactivate,Reactivation,Monthly Plan Users,2022-01-17,2022-02-15,12206.0,3206,2706
5207,IPL Special Offer,Acquisition,Annual Plan Users,2022-01-18,2022-02-17,12207.0,3207,2707
5208,Holiday Binge Offer,Retention,New Users,2022-01-19,2022-01-26,12208.0,3208,2708
5209,Prime Cashback Deal,Reactivation,Premium Users,2022-01-20,2022-01-28,12209.0,3209,2709
5210,Weekend Free Trial,Acquisition,,2022-01-21,2022-01-30,12210.0,3210,2710
5211,Festival Upgrade Now,Retention,Monthly Plan Users,2022-01-22,2022-02-01,12211.0,3211,2711
5212,Summer Referral Bonus,Reactivation,Annual Plan Users,2022-01-23,2022-02-03,12212.0,3212,2712
5213,Monsoon Watch More,Acquisition,New Users,2022-01-24,2022-02-05,12213.0,3213,2713
5214,Winter Reactivate,Retention,Premium Users,2022-01-25,2022-02-07,12214.0,3214,2714
5215,New Year Special Offer,Reactivation,Inactive Users,2022-01-26,2022-02-09,12215.0,3215,2715
5216,Diwali Binge Offer,Acquisition,Monthly Plan Users,2022-01-27,2022-02-11,12216.0,3216,2716
5217,IPL Cashback Deal,Retention,Annual Plan Users,2022-01-28,2022-02-13,12217.0,3217,2717
5218,Holiday Free Trial,Reactivation,New Users,2022-01-29,2022-02-15,12218.0,3218,2718
5219,Prime Upgrade Now,Acquisition,Premium Users,2022-01-30,2022-02-17,12219.0,3219,2719
5220,Weekend Referral Bonus,Retention,Inactive Users,2022-01-31,2022-02-19,12220.0,3220,2720
5221,Festival Watch More,Reactivation,Monthly Plan Users,2022-02-01,2022-02-21,12221.0,3221,2721
5222,Summer Reactivate,Acquisition,Annual Plan Users,2022-02-02,2022-02-23,12222.0,3222,2722
5223,Monsoon Special Offer,Retention,New Users,2022-02-03,2022-02-25,12223.0,3223,2723
5224,Winter Binge Offer,Reactivation,Premium Users,2022-02-04,2022-02-27,12224.0,3224,2724
5225,New Year Cashback Deal,Acquisition,Inactive Users,2022-02-05,2022-03-01,12225.0,3225,2725
5226,Diwali Free Trial,Retention,Monthly Plan Users,2022-02-06,2022-03-03,12226.0,3226,2726
5227,IPL Upgrade Now,Reactivation,,2022-02-07,2022-03-05,12227.0,3227,2727
5228,Holiday Referral Bonus,Acquisition,New Users,2022-02-08,2022-03-07,12228.0,3228,2728
5229,Prime Watch More,Retention,Premium Users,2022-02-09,2022-03-09,12229.0,3229,2729
5230,Weekend Reactivate,Reactivation,Inactive Users,2022-02-10,2022-03-11,12230.0,3230,2730
5231,Festival Special Offer,Acquisition,Monthly Plan Users,2022-02-11,2022-03-13,12231.0,3231,2731
5232,Summer Binge Offer,Retention,Annual Plan Users,2022-02-12,2022-02-19,12232.0,3232,2732
5233,Monsoon Cashback Deal,Reactivation,New Users,2022-02-13,2022-02-21,12233.0,3233,2733
5234,Winter Free Trial,Acquisition,Premium Users,2022-02-14,2022-02-23,12234.0,3234,2734
5235,New Year Upgrade Now,Retention,Inactive Users,2022-02-15,2022-02-25,12235.0,3235,2735
5236,Diwali Referral Bonus,Reactivation,Monthly Plan Users,2022-02-16,2022-02-27,12236.0,3236,2736
5237,IPL Watch More,Acquisition,Annual Plan Users,2022-02-17,2022-03-01,12237.0,3237,2737
5238,Holiday Reactivate,Retention,New Users,2022-02-18,2022-03-03,12238.0,3238,2738
5239,Prime Special Offer,Reactivation,Premium Users,2022-02-19,2022-03-05,12239.0,3239,2739
5240,Weekend Binge Offer,Acquisition,Inactive Users,2022-02-20,2022-03-07,12240.0,3240,2740
5241,Festival Cashback Deal,Retention,Monthly Plan Users,2022-02-21,2022-03-09,12241.0,3241,2741
5242,Summer Free Trial,Reactivation,Annual Plan Users,2022-02-22,2022-03-11,12242.0,3242,2742
5243,Monsoon Upgrade Now,Acquisition,New Users,2022-02-23,2022-03-13,12243.0,3243,2743
5244,Winter Referral Bonus,Retention,,2022-02-24,2022-03-15,12244.0,3244,2744
5245,New Year Watch More,Reactivation,Inactive Users,2022-02-25,2022-03-17,12245.0,3245,2745
5246,Diwali Reactivate,Acquisition,Monthly Plan Users,2022-02-26,2022-03-19,12246.0,3246,2746
5247,IPL Special Offer,Retention,Annual Plan Users,2022-02-27,2022-03-21,12247.0,3247,2747
5248,Holiday Binge Offer,Reactivation,New Users,2022-02-28,2022-03-23,12248.0,3248,2748
5249,Prime Cashback Deal,Acquisition,Premium Users,2022-03-01,2022-03-25,12249.0,3249,2749
5250,Weekend Free Trial,Retention,Inactive Users,2022-03-02,2022-03-27,12250.0,3250,2750
5251,Festival Upgrade Now,Reactivation,Monthly Plan Users,2022-03-03,2022-03-29,12251.0,3251,2751
5252,Summer Referral Bonus,Acquisition,Annual Plan Users,2022-03-04,2022-03-31,12252.0,3252,2752
5253,Monsoon Watch More,Retention,New Users,2022-03-05,2022-04-02,12253.0,3253,2753
5254,Winter Reactivate,Reactivation,Premium Users,2022-03-06,2022-04-04,12254.0,3254,2754
5255,New Year Special Offer,Acquisition,Inactive Users,2022-03-07,2022-04-06,12255.0,3255,2755
5256,Diwali Binge Offer,Retention,Monthly Plan Users,2022-03-08,2022-03-15,12256.0,3256,2756
